"participant"	"item"	"context"	"rpitch"	"rintensity"	"rduration"	"prominence"	"trial"	"text"
"131"	"1175"	"11"	"NoAlternative"	NA	8.761	0.527354925717201	"Adjective"	34	"Sue had trouble finding a good book that might interest John. But eventually, she got lucky. She sent John an interesting book."
"132"	"1176"	"11"	"NoAlternative"	301.809285151223	14.983	0.158224005214894	"Noun"	18	"Sue had trouble finding a good book that might interest John. But eventually, she got lucky. She sent John an interesting book."
"133"	"1177"	"11"	"NoAlternative"	201.985338887667	6.27300000000001	0.441832752279039	"Noun"	5	"Sue had trouble finding a good book that might interest John. But eventually, she got lucky. She sent John an interesting book."
"134"	"1178"	"11"	"NoAlternative"	2318.98850261378	19.101	0.473287704446925	"Adjective"	35	"Sue had trouble finding a good book that might interest John. But eventually, she got lucky. She sent John an interesting book."
"135"	"1179"	"11"	"NoAlternative"	-1039.18378626682	2.3	0.673729094702844	"Noun"	28	"Sue had trouble finding a good book that might interest John. But eventually, she got lucky. She sent John an interesting book."
"136"	"1180"	"11"	"NoAlternative"	NA	5.747	0.11247798342669	"Noun"	12	"Sue had trouble finding a good book that might interest John. But eventually, she got lucky. She sent John an interesting book."
"137"	"207"	"11"	"NoAlternative"	NA	4.99699999999999	0.792238083204176	"Noun"	1	"Sue had trouble finding a good book that might interest John. But eventually, she got lucky. She sent John an interesting book."
"138"	"264"	"11"	"NoAlternative"	1272.825000411	-0.666000000000011	0.839750654751821	"Noun"	22	"Sue had trouble finding a good book that might interest John. But eventually, she got lucky. She sent John an interesting book."
"139"	"820"	"11"	"NoAlternative"	-271.70017195399	-1.113	0.0953101798043248	"Noun"	27	"Sue had trouble finding a good book that might interest John. But eventually, she got lucky. She sent John an interesting book."
"140"	"1004"	"11"	"Alternative"	NA	4.88000000000001	-0.0659579677917974	"Noun"	11	"There's nothing worse that giving someone a boring book as a present, so sometimes it's better not give a book. But Mary was confident on this one. She sent John an interesting book."
"141"	"1050"	"11"	"Alternative"	NA	15.912	0.569094531889967	NA	6	"There's nothing worse that giving someone a boring book as a present, so sometimes it's better not give a book. But Mary was confident on this one. She sent John an interesting book."
"142"	"1169"	"11"	"Alternative"	1753.62388782214	10.881	0.127833371509885	"Noun"	23	"There's nothing worse that giving someone a boring book as a present, so sometimes it's better not give a book. But Mary was confident on this one. She sent John an interesting book."
"143"	"1170"	"11"	"Alternative"	1579.203418193	10.443	0.198450938723838	"Adjective"	34	"There's nothing worse that giving someone a boring book as a present, so sometimes it's better not give a book. But Mary was confident on this one. She sent John an interesting book."
"144"	"1171"	"11"	"Alternative"	NA	18.639	1.25276296849537	"Noun"	15	"There's nothing worse that giving someone a boring book as a present, so sometimes it's better not give a book. But Mary was confident on this one. She sent John an interesting book."
"145"	"1172"	"11"	"Alternative"	NA	5.855	0.191055236762709	"Adjective"	32	"There's nothing worse that giving someone a boring book as a present, so sometimes it's better not give a book. But Mary was confident on this one. She sent John an interesting book."
"146"	"1173"	"11"	"Alternative"	1524.9608674163	8.02000000000001	0.251314428280906	"Noun"	20	"There's nothing worse that giving someone a boring book as a present, so sometimes it's better not give a book. But Mary was confident on this one. She sent John an interesting book."
"147"	"1174"	"11"	"Alternative"	1332.91388123712	11.219	0.127833371509885	"Adjective"	30	"There's nothing worse that giving someone a boring book as a present, so sometimes it's better not give a book. But Mary was confident on this one. She sent John an interesting book."
"148"	"1175"	"11"	"Alternative"	1457.76751116116	13.643	0.677879708429157	"Adjective"	11	"There's nothing worse that giving someone a boring book as a present, so sometimes it's better not give a book. But Mary was confident on this one. She sent John an interesting book."
"149"	"1176"	"11"	"Alternative"	425.563187877005	17.529	0.294799540220645	"Noun"	30	"There's nothing worse that giving someone a boring book as a present, so sometimes it's better not give a book. But Mary was confident on this one. She sent John an interesting book."
"150"	"1177"	"11"	"Alternative"	248.97783806668	11.634	0.0990909026442309	"Noun"	29	"There's nothing worse that giving someone a boring book as a present, so sometimes it's better not give a book. But Mary was confident on this one. She sent John an interesting book."
"151"	"1178"	"11"	"Alternative"	NA	21.564	0.367724780125317	"Adjective"	11	"There's nothing worse that giving someone a boring book as a present, so sometimes it's better not give a book. But Mary was confident on this one. She sent John an interesting book."
"152"	"1179"	"11"	"Alternative"	NA	16.05	0.496436886313891	"Adjective"	18	"There's nothing worse that giving someone a boring book as a present, so sometimes it's better not give a book. But Mary was confident on this one. She sent John an interesting book."
"153"	"1180"	"11"	"Alternative"	52.0296174394519	3.261	-0.498246841559131	"Noun"	36	"There's nothing worse that giving someone a boring book as a present, so sometimes it's better not give a book. But Mary was confident on this one. She sent John an interesting book."
"154"	"207"	"11"	"Alternative"	NA	21.706	1.07992015565596	"Adjective"	15	"There's nothing worse that giving someone a boring book as a present, so sometimes it's better not give a book. But Mary was confident on this one. She sent John an interesting book."
"155"	"264"	"11"	"Alternative"	-1136.99902307786	8.515	1.63141681915288	"Noun"	36	"There's nothing worse that giving someone a boring book as a present, so sometimes it's better not give a book. But Mary was confident on this one. She sent John an interesting book."
"156"	"741"	"11"	"Alternative"	NA	13.47	0.0784716154414953	"Noun"	34	"There's nothing worse that giving someone a boring book as a present, so sometimes it's better not give a book. But Mary was confident on this one. She sent John an interesting book."
"157"	"820"	"11"	"Alternative"	NA	10.333	0.0425596144187959	"Adjective"	2	"There's nothing worse that giving someone a boring book as a present, so sometimes it's better not give a book. But Mary was confident on this one. She sent John an interesting book."
"158"	"1004"	"12"	"New"	-272.69092763142	7.167	-0.86148249537916	"Noun"	25	"John had to evaluate the project, and at first, he was not sure what to do. In the end, here's what he did: He gave the project a strong recommendation."
"159"	"1050"	"12"	"New"	167.823924225387	8.545	-0.296731907971699	"Adjective"	21	"John had to evaluate the project, and at first, he was not sure what to do. In the end, here's what he did: He gave the project a strong recommendation."
"160"	"1169"	"12"	"New"	248.424695963559	1.495	-0.70419701674653	"Noun"	7	"John had to evaluate the project, and at first, he was not sure what to do. In the end, here's what he did: He gave the project a strong recommendation."
"161"	"1171"	"12"	"New"	162.509911233313	9.96400000000001	-0.488846717047215	"Adjective"	9	"John had to evaluate the project, and at first, he was not sure what to do. In the end, here's what he did: He gave the project a strong recommendation."
"162"	"1172"	"12"	"New"	-186.049463369327	5.76900000000001	-0.831733343846092	"Noun"	20	"John had to evaluate the project, and at first, he was not sure what to do. In the end, here's what he did: He gave the project a strong recommendation."
"163"	"1173"	"12"	"New"	179.044875767941	1.104	-0.980829253011726	"Noun"	28	"John had to evaluate the project, and at first, he was not sure what to do. In the end, here's what he did: He gave the project a strong recommendation."
"164"	"1174"	"12"	"New"	-1640.73765051145	2.98599999999999	-0.570544858467613	"Noun"	3	"John had to evaluate the project, and at first, he was not sure what to do. In the end, here's what he did: He gave the project a strong recommendation."
"165"	"1175"	"12"	"New"	-63.4493799052218	-2.477	-0.81377516834856	"Noun"	36	"John had to evaluate the project, and at first, he was not sure what to do. In the end, here's what he did: He gave the project a strong recommendation."
"166"	"1176"	"12"	"New"	193.000858152348	10.054	-0.935460647981875	"Noun"	20	"John had to evaluate the project, and at first, he was not sure what to do. In the end, here's what he did: He gave the project a strong recommendation."
"167"	"1177"	"12"	"New"	7.03301398361977	3.20700000000001	-0.826678573184468	"Noun"	2	"John had to evaluate the project, and at first, he was not sure what to do. In the end, here's what he did: He gave the project a strong recommendation."
"168"	"1178"	"12"	"New"	299.527583414279	7.65299999999999	-0.405465108108164	"Adjective"	36	"John had to evaluate the project, and at first, he was not sure what to do. In the end, here's what he did: He gave the project a strong recommendation."
"169"	"1179"	"12"	"New"	106.453418000737	3.14	-0.842678914530909	"Adjective"	36	"John had to evaluate the project, and at first, he was not sure what to do. In the end, here's what he did: He gave the project a strong recommendation."
"170"	"1180"	"12"	"New"	-1694.99236413584	4.862	-0.768370601797533	NA	3	"John had to evaluate the project, and at first, he was not sure what to do. In the end, here's what he did: He gave the project a strong recommendation."
"171"	"207"	"12"	"New"	338.639542906929	5.526	0.0938187552176549	"Adjective"	5	"John had to evaluate the project, and at first, he was not sure what to do. In the end, here's what he did: He gave the project a strong recommendation."
"172"	"741"	"12"	"New"	-331.125283141832	8.134	-0.460524885291192	"Adjective"	10	"John had to evaluate the project, and at first, he was not sure what to do. In the end, here's what he did: He gave the project a strong recommendation."
"173"	"820"	"12"	"New"	-169.230093944009	-0.759	-0.880358722648091	"Noun"	29	"John had to evaluate the project, and at first, he was not sure what to do. In the end, here's what he did: He gave the project a strong recommendation."
"174"	"1004"	"12"	"NoAlternative"	-168.334634267896	4.17699999999999	-0.529259325454829	"Adjective"	4	"John had to evaluate the project, and was expected to write a detailed recommendation to his boss. In the end, that's what he did: He gave the project a strong recommendation."
"175"	"1050"	"12"	"NoAlternative"	198.226537414628	4.50700000000001	-0.432864082296279	"Adjective"	1	"John had to evaluate the project, and was expected to write a detailed recommendation to his boss. In the end, that's what he did: He gave the project a strong recommendation."
"176"	"1169"	"12"	"NoAlternative"	-123.163690901053	4.31399999999999	-1.07755887947028	"Noun"	13	"John had to evaluate the project, and was expected to write a detailed recommendation to his boss. In the end, that's what he did: He gave the project a strong recommendation."
"177"	"1170"	"12"	"NoAlternative"	-410.71102797677	3.12400000000001	-0.873273346790464	"Noun"	36	"John had to evaluate the project, and was expected to write a detailed recommendation to his boss. In the end, that's what he did: He gave the project a strong recommendation."
"178"	"1171"	"12"	"NoAlternative"	82.6694924454915	11.994	-0.364643113587909	"Noun"	23	"John had to evaluate the project, and was expected to write a detailed recommendation to his boss. In the end, that's what he did: He gave the project a strong recommendation."
"179"	"1172"	"12"	"NoAlternative"	-399.46551306953	-2.75399999999999	-1.09861228866811	"Noun"	29	"John had to evaluate the project, and was expected to write a detailed recommendation to his boss. In the end, that's what he did: He gave the project a strong recommendation."
"180"	"1173"	"12"	"NoAlternative"	121.804072315969	8.95100000000001	-0.647684806483188	"Adjective"	19	"John had to evaluate the project, and was expected to write a detailed recommendation to his boss. In the end, that's what he did: He gave the project a strong recommendation."
"181"	"1174"	"12"	"NoAlternative"	-200.547448414115	4.46899999999999	-1.02715332468596	"Noun"	31	"John had to evaluate the project, and was expected to write a detailed recommendation to his boss. In the end, that's what he did: He gave the project a strong recommendation."
"182"	"1175"	"12"	"NoAlternative"	-157.654296672169	-1.718	-0.800777844752311	"Noun"	7	"John had to evaluate the project, and was expected to write a detailed recommendation to his boss. In the end, that's what he did: He gave the project a strong recommendation."
"183"	"1176"	"12"	"NoAlternative"	-365.69593869099	6.458	-0.916290731874155	"Noun"	35	"John had to evaluate the project, and was expected to write a detailed recommendation to his boss. In the end, that's what he did: He gave the project a strong recommendation."
"184"	"1177"	"12"	"NoAlternative"	124.151753825342	8.851	-0.81351086280982	"Noun"	36	"John had to evaluate the project, and was expected to write a detailed recommendation to his boss. In the end, that's what he did: He gave the project a strong recommendation."
"185"	"1178"	"12"	"NoAlternative"	65.6368817232567	5.82300000000001	-0.762140052046897	"Noun"	3	"John had to evaluate the project, and was expected to write a detailed recommendation to his boss. In the end, that's what he did: He gave the project a strong recommendation."
"186"	"1179"	"12"	"NoAlternative"	228.802439395236	1.768	-0.803495237728811	"Noun"	19	"John had to evaluate the project, and was expected to write a detailed recommendation to his boss. In the end, that's what he did: He gave the project a strong recommendation."
"187"	"1180"	"12"	"NoAlternative"	NA	0.634	-0.810930216216329	"Adjective"	34	"John had to evaluate the project, and was expected to write a detailed recommendation to his boss. In the end, that's what he did: He gave the project a strong recommendation."
"188"	"207"	"12"	"NoAlternative"	-3.98442994993367	-4.121	-0.498246841559131	"Adjective"	13	"John had to evaluate the project, and was expected to write a detailed recommendation to his boss. In the end, that's what he did: He gave the project a strong recommendation."
"189"	"264"	"12"	"NoAlternative"	56.3320051595645	3.13999999999999	-0.445311016655364	"Adjective"	29	"John had to evaluate the project, and was expected to write a detailed recommendation to his boss. In the end, that's what he did: He gave the project a strong recommendation."
"190"	"741"	"12"	"NoAlternative"	-74.4778246448808	2.93000000000001	-0.93826963859293	"Adjective"	32	"John had to evaluate the project, and was expected to write a detailed recommendation to his boss. In the end, that's what he did: He gave the project a strong recommendation."
"191"	"820"	"12"	"NoAlternative"	374.343428091643	1.476	-0.893817876022097	"Adjective"	1	"John had to evaluate the project, and was expected to write a detailed recommendation to his boss. In the end, that's what he did: He gave the project a strong recommendation."
"192"	"1004"	"12"	"Alternative"	-401.053829077191	7.005	-0.922333046330118	"Adjective"	21	"John had to evaluate the project, and was expected to write a weak recommendation by his boss. In the end, that's what he did: He gave the project a strong recommendation."
"193"	"1050"	"12"	"Alternative"	480.611603314519	9.23299999999999	-0.362905493689368	"Adjective"	35	"John had to evaluate the project, and was expected to write a weak recommendation by his boss. In the end, that's what he did: He gave the project a strong recommendation."
"194"	"1169"	"12"	"Alternative"	-283.070483596793	1.86500000000001	-0.832909122935104	"Noun"	35	"John had to evaluate the project, and was expected to write a weak recommendation by his boss. In the end, that's what he did: He gave the project a strong recommendation."
"195"	"1170"	"12"	"Alternative"	158.655982742653	4.94799999999999	-1.07938092674022	"Adjective"	15	"John had to evaluate the project, and was expected to write a weak recommendation by his boss. In the end, that's what he did: He gave the project a strong recommendation."
"196"	"1171"	"12"	"Alternative"	NA	9.258	-0.515466003322493	"Adjective"	34	"John had to evaluate the project, and was expected to write a weak recommendation by his boss. In the end, that's what he did: He gave the project a strong recommendation."
"197"	"1172"	"12"	"Alternative"	215.702241962817	6.232	-0.83034830207343	"Noun"	9	"John had to evaluate the project, and was expected to write a weak recommendation by his boss. In the end, that's what he did: He gave the project a strong recommendation."
"198"	"1173"	"12"	"Alternative"	244.890162137781	4.634	-0.637266722165489	"Adjective"	8	"John had to evaluate the project, and was expected to write a weak recommendation by his boss. In the end, that's what he did: He gave the project a strong recommendation."
"199"	"1174"	"12"	"Alternative"	-164.476895553698	1.926	-0.880358722648091	"Adjective"	17	"John had to evaluate the project, and was expected to write a weak recommendation by his boss. In the end, that's what he did: He gave the project a strong recommendation."
"200"	"1175"	"12"	"Alternative"	-767.152183495185	-3.59700000000001	-0.394654192003949	"Adjective"	24	"John had to evaluate the project, and was expected to write a weak recommendation by his boss. In the end, that's what he did: He gave the project a strong recommendation."
"201"	"1176"	"12"	"Alternative"	625.893043238123	9.38	-0.870077888719023	"Adjective"	11	"John had to evaluate the project, and was expected to write a weak recommendation by his boss. In the end, that's what he did: He gave the project a strong recommendation."
"202"	"1177"	"12"	"Alternative"	901.686328156201	8.01000000000001	-0.992390075412802	"Noun"	15	"John had to evaluate the project, and was expected to write a weak recommendation by his boss. In the end, that's what he did: He gave the project a strong recommendation."
"203"	"1178"	"12"	"Alternative"	54.1395046331747	6.10000000000001	-0.669049628980885	NA	20	"John had to evaluate the project, and was expected to write a weak recommendation by his boss. In the end, that's what he did: He gave the project a strong recommendation."
"204"	"1179"	"12"	"Alternative"	-97.5752327047121	1.25500000000001	-1.0055218656021	"Noun"	3	"John had to evaluate the project, and was expected to write a weak recommendation by his boss. In the end, that's what he did: He gave the project a strong recommendation."
"205"	"1180"	"12"	"Alternative"	NA	4.12	-0.745790914045367	"Noun"	17	"John had to evaluate the project, and was expected to write a weak recommendation by his boss. In the end, that's what he did: He gave the project a strong recommendation."
"206"	"207"	"12"	"Alternative"	-1154.34921383026	-0.313000000000002	-0.405465108108164	"Noun"	25	"John had to evaluate the project, and was expected to write a weak recommendation by his boss. In the end, that's what he did: He gave the project a strong recommendation."
"207"	"264"	"12"	"Alternative"	-1407.27271055571	1.58	-0.458574933422113	"Noun"	6	"John had to evaluate the project, and was expected to write a weak recommendation by his boss. In the end, that's what he did: He gave the project a strong recommendation."
"208"	"741"	"12"	"Alternative"	-67.4817591215198	7.46299999999999	-0.819027426448948	"Noun"	23	"John had to evaluate the project, and was expected to write a weak recommendation by his boss. In the end, that's what he did: He gave the project a strong recommendation."
"209"	"820"	"12"	"Alternative"	620.805856927372	7.04600000000001	-0.726669872598589	"Adjective"	24	"John had to evaluate the project, and was expected to write a weak recommendation by his boss. In the end, that's what he did: He gave the project a strong recommendation."
"210"	"1004"	"2"	"New"	34.8899732415242	-0.14200000000001	-1.56563528977571	"Noun"	16	"Guess what John's aunt, who is incredibly generous, brought for his birthday: A new bicycle!"
"211"	"1050"	"2"	"New"	164.277843837156	-7.474	-1.11436064563625	"Adjective"	36	"Guess what John's aunt, who is incredibly generous, brought for his birthday: A new bicycle!"
"212"	"1169"	"2"	"New"	-38.5695582348934	-4.354	-1.54044504094715	"Noun"	30	"Guess what John's aunt, who is incredibly generous, brought for his birthday: A new bicycle!"
"213"	"1170"	"2"	"New"	-84.8568132360609	-12.466	-1.5976034547871	"Noun"	14	"Guess what John's aunt, who is incredibly generous, brought for his birthday: A new bicycle!"
"214"	"1171"	"2"	"New"	-14.1007036397909	-13.061	-0.860201265223112	"Noun"	31	"Guess what John's aunt, who is incredibly generous, brought for his birthday: A new bicycle!"
"215"	"1172"	"2"	"New"	-106.743234981559	-5.631	-1.44345277495984	"Noun"	11	"Guess what John's aunt, who is incredibly generous, brought for his birthday: A new bicycle!"
"216"	"1173"	"2"	"New"	-374.437988650168	-8.372	-1.29928298413026	"Noun"	4	"Guess what John's aunt, who is incredibly generous, brought for his birthday: A new bicycle!"
"217"	"1174"	"2"	"New"	53.2588947117007	-5.94300000000001	-1.56218502758355	"Noun"	14	"Guess what John's aunt, who is incredibly generous, brought for his birthday: A new bicycle!"
"218"	"1175"	"2"	"New"	-97.361627405918	-7.464	-1.33750419695046	"Noun"	17	"Guess what John's aunt, who is incredibly generous, brought for his birthday: A new bicycle!"
"219"	"1176"	"2"	"New"	90.8358017611058	-6.581	-0.798507696217772	"Noun"	3	"Guess what John's aunt, who is incredibly generous, brought for his birthday: A new bicycle!"
"220"	"1177"	"2"	"New"	-32.4183149971762	-9.986	-1.69167601067107	"Noun"	21	"Guess what John's aunt, who is incredibly generous, brought for his birthday: A new bicycle!"
"221"	"1178"	"2"	"New"	216.038577512629	-11.843	-0.841567185678218	"Noun"	21	"Guess what John's aunt, who is incredibly generous, brought for his birthday: A new bicycle!"
"222"	"1179"	"2"	"New"	-460.952349990577	-9.318	-1.42711635564015	"Noun"	9	"Guess what John's aunt, who is incredibly generous, brought for his birthday: A new bicycle!"
"223"	"1180"	"2"	"New"	-52.4997202347758	-8.21499999999999	-1.44238382777093	"Noun"	14	"Guess what John's aunt, who is incredibly generous, brought for his birthday: A new bicycle!"
"224"	"207"	"2"	"New"	-1035.99118236255	-9.89	-1.85059996925099	"Noun"	32	"Guess what John's aunt, who is incredibly generous, brought for his birthday: A new bicycle!"
"225"	"741"	"2"	"New"	-351.372703337882	-7.033	-1.14990558305566	"Noun"	16	"Guess what John's aunt, who is incredibly generous, brought for his birthday: A new bicycle!"
"226"	"820"	"2"	"New"	-200.422738800065	-8.486	-1.48427476948009	"Noun"	23	"Guess what John's aunt, who is incredibly generous, brought for his birthday: A new bicycle!"
"227"	"1004"	"2"	"NoAlternative"	6.01680650482785	-6.03	-1.63974326192943	"Noun"	28	"Guess what John's aunt, who produces expensive bicycles, brought for his birthday: A new bicycle!"
"228"	"1050"	"2"	"NoAlternative"	-24.0824693842729	-5.054	-1.41908418394288	"Noun"	22	"Guess what John's aunt, who produces expensive bicycles, brought for his birthday: A new bicycle!"
"229"	"1169"	"2"	"NoAlternative"	-19.7261698027333	-5.154	-1.38629436111989	"Noun"	4	"Guess what John's aunt, who produces expensive bicycles, brought for his birthday: A new bicycle!"
"230"	"1170"	"2"	"NoAlternative"	-161.319652876215	-7.66	-1.40982485853008	"Noun"	1	"Guess what John's aunt, who produces expensive bicycles, brought for his birthday: A new bicycle!"
"231"	"1171"	"2"	"NoAlternative"	-181.669538413096	-17.188	-0.967584026261706	"Noun"	8	"Guess what John's aunt, who produces expensive bicycles, brought for his birthday: A new bicycle!"
"232"	"1172"	"2"	"NoAlternative"	-702.637709010574	-17.754	-1.3143208614948	"Noun"	24	"Guess what John's aunt, who produces expensive bicycles, brought for his birthday: A new bicycle!"
"233"	"1173"	"2"	"NoAlternative"	-314.1324218443	-11.727	-1.43210389715119	"Noun"	30	"Guess what John's aunt, who produces expensive bicycles, brought for his birthday: A new bicycle!"
"234"	"1174"	"2"	"NoAlternative"	89.4318263030059	-5.038	-1.04982212449868	"Adjective"	1	"Guess what John's aunt, who produces expensive bicycles, brought for his birthday: A new bicycle!"
"235"	"1175"	"2"	"NoAlternative"	-426.819139083472	-5.33300000000001	-0.970778917158225	"Noun"	30	"Guess what John's aunt, who produces expensive bicycles, brought for his birthday: A new bicycle!"
"236"	"1176"	"2"	"NoAlternative"	-297.123621552341	-11.521	-1.43210389715119	"Noun"	13	"Guess what John's aunt, who produces expensive bicycles, brought for his birthday: A new bicycle!"
"237"	"1177"	"2"	"NoAlternative"	75.511959185618	-10.181	-1.6376087894008	"Adjective"	8	"Guess what John's aunt, who produces expensive bicycles, brought for his birthday: A new bicycle!"
"238"	"1178"	"2"	"NoAlternative"	-122.57725310052	-11.175	-1.28093384546206	"Noun"	33	"Guess what John's aunt, who produces expensive bicycles, brought for his birthday: A new bicycle!"
"239"	"1179"	"2"	"NoAlternative"	-710.448022978624	-4.553	-1.31218638896617	"Noun"	33	"Guess what John's aunt, who produces expensive bicycles, brought for his birthday: A new bicycle!"
"240"	"1180"	"2"	"NoAlternative"	-69.1812030849567	-6.742	-1.40179854765586	"Noun"	1	"Guess what John's aunt, who produces expensive bicycles, brought for his birthday: A new bicycle!"
"241"	"207"	"2"	"NoAlternative"	30.4352697289133	-3.86200000000001	-1.4028236630711	"Adjective"	8	"Guess what John's aunt, who produces expensive bicycles, brought for his birthday: A new bicycle!"
"242"	"264"	"2"	"NoAlternative"	-186.034896062292	-13.519	-1.65455834771457	"Noun"	14	"Guess what John's aunt, who produces expensive bicycles, brought for his birthday: A new bicycle!"
"243"	"741"	"2"	"NoAlternative"	-1089.23605905322	-11.079	-1.59826461183598	"Noun"	6	"Guess what John's aunt, who produces expensive bicycles, brought for his birthday: A new bicycle!"
"244"	"820"	"2"	"NoAlternative"	515.752674035096	-2.529	-1.17865499634165	"Adjective"	34	"Guess what John's aunt, who produces expensive bicycles, brought for his birthday: A new bicycle!"
"245"	"1004"	"2"	"Alternative"	-83.4373806942084	-3.66	-1.45083288225746	"Noun"	6	"Guess what John's aunt, who deals with old bicycles, brought for his birthday: A new bicycle!"
"246"	"1050"	"2"	"Alternative"	81.1176937809726	-9.396	-1.36948724280351	"Adjective"	11	"Guess what John's aunt, who deals with old bicycles, brought for his birthday: A new bicycle!"
"247"	"1169"	"2"	"Alternative"	67.4549514273637	-5.72499999999999	-1.21815743931789	"Adjective"	18	"Guess what John's aunt, who deals with old bicycles, brought for his birthday: A new bicycle!"
"248"	"1170"	"2"	"Alternative"	99.7195125277087	-2.827	-0.972732042779107	"Adjective"	27	"Guess what John's aunt, who deals with old bicycles, brought for his birthday: A new bicycle!"
"249"	"1171"	"2"	"Alternative"	14.8879573703484	-13.023	-0.867500567704723	"Adjective"	20	"Guess what John's aunt, who deals with old bicycles, brought for his birthday: A new bicycle!"
"250"	"1172"	"2"	"Alternative"	102.006608620943	-2.39500000000001	-1.14356367653038	"Adjective"	36	"Guess what John's aunt, who deals with old bicycles, brought for his birthday: A new bicycle!"
"251"	"1173"	"2"	"Alternative"	-636.256896571039	-11.395	-1.37054600415175	"Noun"	17	"Guess what John's aunt, who deals with old bicycles, brought for his birthday: A new bicycle!"
"252"	"1174"	"2"	"Alternative"	221.462739386087	-3.452	-1.03889305396649	"Adjective"	26	"Guess what John's aunt, who deals with old bicycles, brought for his birthday: A new bicycle!"
"253"	"1175"	"2"	"Alternative"	117.003819531667	-3.74199999999999	-1.0857088838322	"Adjective"	6	"Guess what John's aunt, who deals with old bicycles, brought for his birthday: A new bicycle!"
"254"	"1176"	"2"	"Alternative"	-202.374428632331	-8.95	-1.74523945359316	"Noun"	27	"Guess what John's aunt, who deals with old bicycles, brought for his birthday: A new bicycle!"
"255"	"1177"	"2"	"Alternative"	47.2711111494185	-5.176	-1.64865862558738	"Adjective"	32	"Guess what John's aunt, who deals with old bicycles, brought for his birthday: A new bicycle!"
"256"	"1178"	"2"	"Alternative"	128.378229640532	-4.038	-0.998528830111127	"Adjective"	9	"Guess what John's aunt, who deals with old bicycles, brought for his birthday: A new bicycle!"
"257"	"1179"	"2"	"Alternative"	-511.285511601335	-5.744	-1.36827585561721	"Noun"	21	"Guess what John's aunt, who deals with old bicycles, brought for his birthday: A new bicycle!"
"258"	"1180"	"2"	"Alternative"	-2093.10739178318	-2.173	-0.944461608840851	"Adjective"	25	"Guess what John's aunt, who deals with old bicycles, brought for his birthday: A new bicycle!"
"259"	"207"	"2"	"Alternative"	26.6558496673594	-0.557000000000002	-1.67397643357167	"Adjective"	20	"Guess what John's aunt, who deals with old bicycles, brought for his birthday: A new bicycle!"
"260"	"264"	"2"	"Alternative"	-441.963115293346	-14.586	-1.70474809223843	"Noun"	25	"Guess what John's aunt, who deals with old bicycles, brought for his birthday: A new bicycle!"
"261"	"741"	"2"	"Alternative"	188.821564963847	2.833	-0.908855753386637	"Adjective"	30	"Guess what John's aunt, who deals with old bicycles, brought for his birthday: A new bicycle!"
"262"	"820"	"2"	"Alternative"	342.638088220682	-2.16500000000001	-1.07361098646269	"Adjective"	12	"Guess what John's aunt, who deals with old bicycles, brought for his birthday: A new bicycle!"
"263"	"1004"	"3"	"New"	-120.912001335084	2.54100000000001	-0.54654370636807	"Noun"	32	"I suspected that he would bring some sort of food. And low and behold: he brought some salty popcorn."
"264"	"1050"	"3"	"New"	9.52784063987759	8.18899999999999	-0.379489621704904	"Noun"	18	"I suspected that he would bring some sort of food. And low and behold: he brought some salty popcorn."
"265"	"1169"	"3"	"New"	234.362750928144	1.36699999999999	-0.451985123743057	"Noun"	11	"I suspected that he would bring some sort of food. And low and behold: he brought some salty popcorn."
"266"	"1171"	"3"	"New"	144.995097994542	16.83	-0.29423947299794	"Noun"	12	"I suspected that he would bring some sort of food. And low and behold: he brought some salty popcorn."
"267"	"1172"	"3"	"New"	NA	2.44799999999999	-0.472906388903697	"Noun"	22	"I suspected that he would bring some sort of food. And low and behold: he brought some salty popcorn."
"268"	"1173"	"3"	"New"	129.006271141912	7.316	-0.458307589482544	"Noun"	26	"I suspected that he would bring some sort of food. And low and behold: he brought some salty popcorn."
"269"	"1174"	"3"	"New"	-92.1111698525299	0.585999999999999	-0.650587566141149	NA	10	"I suspected that he would bring some sort of food. And low and behold: he brought some salty popcorn."
"270"	"1175"	"3"	"New"	-18.8834339993818	-3.72499999999999	-0.723918839226699	"Noun"	28	"I suspected that he would bring some sort of food. And low and behold: he brought some salty popcorn."
"271"	"1176"	"3"	"New"	225.164900131824	10.82	-0.332705753825736	"Noun"	22	"I suspected that he would bring some sort of food. And low and behold: he brought some salty popcorn."
"272"	"1177"	"3"	"New"	-104.76227479901	-2.771	-0.744440474947496	"Noun"	6	"I suspected that he would bring some sort of food. And low and behold: he brought some salty popcorn."
"273"	"1178"	"3"	"New"	2031.14103044406	12.325	-0.483426649577876	"Noun"	31	"I suspected that he would bring some sort of food. And low and behold: he brought some salty popcorn."
"274"	"1179"	"3"	"New"	-739.365061748663	0.581999999999994	-0.287682072451781	"Noun"	30	"I suspected that he would bring some sort of food. And low and behold: he brought some salty popcorn."
"275"	"1180"	"3"	"New"	1.4253030318108	-3.319	-0.462623521948113	"Noun"	6	"I suspected that he would bring some sort of food. And low and behold: he brought some salty popcorn."
"276"	"207"	"3"	"New"	108.655724180445	9.57000000000001	-0.343771539102825	"Noun"	2	"I suspected that he would bring some sort of food. And low and behold: he brought some salty popcorn."
"277"	"264"	"3"	"New"	1284.4481805155	2.67399999999999	-0.516690743218388	"Noun"	13	"I suspected that he would bring some sort of food. And low and behold: he brought some salty popcorn."
